backend,model,physical_units,concurrency,repetition,requests,throughput_rps,mean_latency_ms,p50_latency_ms,p90_latency_ms,p95_latency_ms,p99_latency_ms,max_latency_ms,error_rate,timestamp_unix
docker,svm,20,8,8,5000,5629.913228605,1.408601870,1.403447000,1.597372000,1.681168200,1.781359180,5.888971000,0.000000000,1787855689.602601
docker,svm,20,8,9,5000,5584.297178144,1.420184725,1.414322000,1.630066000,1.743474050,1.804848860,6.502329000,0.000000000,1787855707.191156
docker,svm,20,8,10,5000,5611.174918008,1.413232988,1.408366500,1.586434400,1.622137500,1.768290400,5.967953000,0.000000000,1787855724.787709
docker,svm,20,8,11,5000,5584.552788946,1.419996812,1.413043500,1.595253200,1.631405500,1.776268080,5.825247000,0.000000000,1787855742.326473
docker,svm,20,8,12,5000,5592.159039504,1.418440175,1.419017500,1.648345700,1.750194550,1.830791820,5.774339000,0.000000000,1787855759.869732
docker,svm,20,8,13,5000,5552.696261367,1.428281333,1.423265000,1.635685500,1.749967150,1.921166390,5.832415000,0.000000000,1787855777.620200
docker,svm,20,8,14,5000,5598.927792601,1.416356008,1.414244000,1.596289700,1.632077700,1.787814350,6.228243000,0.000000000,1787855795.182813
docker,svm,20,8,15,5000,5721.389811346,1.386467865,1.389461000,1.578433700,1.611786050,1.752398790,5.857147000,0.000000000,1787855812.392110
docker,svm,20,8,16,5000,5655.947666554,1.401975666,1.399363500,1.586781600,1.639022500,1.746943520,5.829884000,0.000000000,1787855829.789006
docker,svm,20,8,17,5000,5630.675125946,1.408714687,1.406177500,1.597387600,1.644824000,1.773603130,6.018922000,0.000000000,1787855847.337037
docker,svm,20,8,18,5000,5680.380315179,1.395948016,1.394178500,1.585164100,1.629943150,1.755661000,5.779238000,0.000000000,1787855864.361364
docker,svm,20,8,19,5000,5591.019735955,1.418566225,1.413840500,1.584155600,1.610567050,1.756955140,6.046629000,0.000000000,1787855881.785578
docker,svm,20,8,20,5000,5569.146804015,1.423781324,1.419579000,1.590748600,1.613422450,1.739345590,6.353873000,0.000000000,1787855899.355158
docker,svm,20,16,1,5000,5862.239151397,2.712105944,2.712581500,2.920206300,3.004645400,3.144301270,7.409852000,0.000000000,1787855916.756887
docker,svm,20,16,2,5000,5904.739587681,2.693127889,2.712416500,2.944827500,3.004162200,3.155200210,7.359948000,0.000000000,1787855934.318625
