backend,model,physical_units,concurrency,repetition,requests,throughput_rps,mean_latency_ms,p50_latency_ms,p90_latency_ms,p95_latency_ms,p99_latency_ms,max_latency_ms,error_rate,timestamp_unix
docker,decision_tree,20,1,23,5000,774.272464880,1.266846703,1.252658500,1.379314300,1.610867950,1.656445390,7.061736000,0.000000000,1787758329.479095
docker,decision_tree,20,1,24,5000,651.843325312,1.502399522,1.596551000,1.662117800,1.677628200,1.716461910,7.506283000,0.000000000,1787758360.562139
docker,decision_tree,20,1,25,5000,650.686155145,1.505316340,1.599449000,1.658545200,1.673544350,1.719850590,6.679340000,0.000000000,1787758391.556425
docker,decision_tree,20,1,26,5000,647.304683321,1.514462888,1.604053500,1.654725300,1.668861950,1.698880700,6.550598000,0.000000000,1787758422.643176
docker,decision_tree,20,1,27,5000,644.455060707,1.520006575,1.617862000,1.672995800,1.686646500,1.726609350,6.507467000,0.000000000,1787758453.848840
docker,decision_tree,20,1,28,5000,693.733589246,1.413002221,1.409939000,1.658737000,1.673263400,1.704443900,6.620956000,0.000000000,1787758484.094510
docker,decision_tree,20,1,29,5000,650.762922696,1.506388859,1.595747500,1.646847600,1.659967950,1.695510090,6.548288000,0.000000000,1787758515.229856
docker,decision_tree,20,1,30,5000,648.720000775,1.510945418,1.597032500,1.651699800,1.664805550,1.700263490,6.463377000,0.000000000,1787758546.228248
docker,decision_tree,20,1,31,5000,652.829867638,1.501017820,1.584177500,1.644280700,1.657375100,1.688032960,6.667886000,0.000000000,1787758577.163289
docker,decision_tree,20,1,32,5000,655.315139671,1.495622267,1.582585000,1.639669600,1.654085700,1.690762810,6.439578000,0.000000000,1787758608.119244
docker,decision_tree,20,1,33,5000,656.124290248,1.493792113,1.586451500,1.639398200,1.652835250,1.692907060,7.585931000,0.000000000,1787758638.777329
docker,decision_tree,20,1,34,5000,648.559767041,1.510384625,1.606360000,1.663420000,1.676457800,1.709326080,7.018237000,0.000000000,1787758669.568206
docker,decision_tree,20,1,35,5000,648.007515851,1.512004674,1.598521000,1.664392900,1.678410900,1.716298120,7.815342000,0.000000000,1787758700.609853
docker,decision_tree,20,1,36,5000,652.764529345,1.501784302,1.590629500,1.652318600,1.667174400,1.704211490,6.230932000,0.000000000,1787758731.750303
docker,decision_tree,20,1,37,5000,646.322847589,1.516737619,1.614980000,1.673029300,1.687383750,1.722421060,6.601709000,0.000000000,1787758763.009586
docker,decision_tree,20,1,38,5000,796.500604196,1.231762540,1.246823500,1.294201900,1.305213750,1.327996240,7.213531000,0.000000000,1787758792.400345
docker,decision_tree,20,1,39,5000,656.054426723,1.493520986,1.607627500,1.664828700,1.680082650,1.720417490,6.838937000,0.000000000,1787758823.525200
docker,decision_tree,20,1,40,5000,671.471485637,1.460772706,1.559550000,1.634624100,1.649657050,1.689548070,6.392588000,0.000000000,1787758853.969916
docker,decision_tree,20,1,41,5000,651.160087741,1.504746492,1.589280000,1.651950000,1.666367750,1.707868440,6.725625000,0.000000000,1787758884.909353
docker,decision_tree,20,1,42,5000,655.024763491,1.495811775,1.577445000,1.655159800,1.669776800,1.718492330,6.609067000,0.000000000,1787758915.886072
docker,decision_tree,20,1,43,5000,646.200020757,1.516520421,1.613403500,1.667696300,1.681185500,1.719970290,6.676273000,0.000000000,1787758946.981206
docker,decision_tree,20,2,1,5000,2064.363471453,0.958856378,1.009125500,1.086534100,1.113261950,1.220163280,3.943259000,0.000000000,1787760383.787997
docker,decision_tree,20,2,2,5000,2240.546063204,0.882508152,0.893390500,0.943987200,0.967742400,1.069012030,3.109439000,0.000000000,1787760405.956335
docker,decision_tree,20,2,3,5000,1813.411359945,1.090532865,1.067530000,1.514329000,1.646348000,1.738206800,4.956013000,0.000000000,1787760428.173423
docker,decision_tree,20,2,4,5000,2149.599011208,0.920316264,0.912817000,1.060595400,1.082149000,1.122266890,3.123688000,0.000000000,1787760449.741135
docker,decision_tree,20,2,5,5000,1986.351731876,0.996657037,1.031465000,1.091701100,1.112765900,1.170777270,4.106890000,0.000000000,1787760470.748540
docker,decision_tree,20,2,6,5000,2113.491729427,0.936075493,0.942152000,1.065641500,1.088368250,1.159620440,3.957304000,0.000000000,1787760491.476025
docker,decision_tree,20,2,7,5000,1985.100274997,0.996136893,0.966343000,1.316700300,1.609222050,1.690676110,3.291698000,0.000000000,1787760512.931913
docker,decision_tree,20,2,8,5000,2072.117975008,0.955203192,0.996834500,1.083155200,1.097252050,1.156448180,3.958439000,0.000000000,1787760534.137420
docker,decision_tree,20,2,9,5000,2086.919314502,0.947447116,0.877901000,1.358045100,1.601354750,1.679957880,3.512688000,0.000000000,1787760555.428440
docker,decision_tree,20,2,10,5000,1630.029966497,1.211281763,1.099144000,1.659257500,1.713803050,1.826318810,5.243379000,0.000000000,1787760577.691012
docker,decision_tree,20,2,11,5000,1692.425241352,1.167812661,1.078146000,1.599047600,1.642432200,1.747252770,3.796512000,0.000000000,1787760599.232565
docker,decision_tree,20,2,12,5000,1940.135854198,1.018494227,0.957366000,1.561573100,1.625982850,1.720246920,4.442173000,0.000000000,1787760620.560678
docker,decision_tree,20,2,13,5000,2425.116038400,0.815485520,0.869294000,0.915709300,0.932045450,0.991528840,3.033980000,0.000000000,1787760641.019309
docker,decision_tree,20,2,14,5000,1680.190856263,1.175735936,1.078484000,1.622600100,1.652325000,1.754350460,5.598541000,0.000000000,1787760662.413814
docker,decision_tree,20,2,15,5000,2245.387976508,0.881074880,0.885887000,0.927089800,0.941184000,0.985451000,3.396028000,0.000000000,1787760682.822956
docker,decision_tree,20,2,16,5000,1897.914204264,1.041673835,1.041940500,1.491140600,1.654526550,1.748652530,4.057904000,0.000000000,1787760704.250898
docker,decision_tree,20,2,17,5000,2284.792421516,0.865478415,0.886871500,0.940228900,0.959440650,1.049806770,3.620817000,0.000000000,1787760725.237325
docker,decision_tree,20,2,18,5000,1976.651355366,1.001567301,1.038409500,1.094613200,1.110600400,1.183500840,3.957964000,0.000000000,1787760745.635886
docker,decision_tree,20,2,19,5000,1518.857977857,1.299360624,1.158741500,1.686502500,1.758402350,1.892595530,5.086866000,0.000000000,1787760767.856354
docker,decision_tree,20,2,20,5000,2276.287276109,0.868811171,0.884735000,0.953246400,0.990757800,1.113408430,3.057257000,0.000000000,1787760788.847644
docker,decision_tree,20,2,21,5000,2266.592519618,0.872394092,0.884075500,0.927066500,0.941366600,1.040186240,3.268422000,0.000000000,1787760809.847494
docker,decision_tree,20,2,22,5000,1720.378754376,1.149227797,1.076312500,1.605291900,1.651689550,1.769009260,5.133359000,0.000000000,1787760831.393953
docker,decision_tree,20,2,23,5000,1733.864723854,1.139956609,1.067484500,1.632942200,1.668329350,1.774081070,4.825689000,0.000000000,1787760852.636303
docker,decision_tree,20,2,24,5000,1751.876352869,1.127927557,1.068301000,1.634036300,1.671574050,1.785053660,5.030235000,0.000000000,1787760874.508487
docker,decision_tree,20,2,25,5000,1935.382322053,1.021575596,0.960731500,1.472880700,1.613554900,1.693981160,3.919253000,0.000000000,1787760895.398061
docker,decision_tree,20,2,26,5000,2048.810334562,0.965823710,0.978520000,1.084502400,1.100184150,1.164611800,3.455114000,0.000000000,1787760916.190249
docker,decision_tree,20,2,27,5000,1869.722324103,1.057351893,1.045369500,1.414219400,1.610054250,1.694748320,5.317305000,0.000000000,1787760937.892331
docker,decision_tree,20,2,28,5000,1683.694029452,1.173220047,1.080452000,1.640464300,1.677626150,1.805103620,5.053997000,0.000000000,1787760959.263903
docker,decision_tree,20,2,29,5000,1678.699046914,1.177306384,1.082566500,1.617655300,1.656630850,1.772783370,3.333281000,0.000000000,1787760981.077415
docker,decision_tree,20,2,30,5000,1751.456523681,1.129112596,1.068797500,1.595011900,1.641813100,1.766146960,3.567303000,0.000000000,1787761002.990660
docker,decision_tree,20,2,31,5000,1756.143709555,1.125211555,1.061566500,1.626651500,1.665741250,1.791952320,6.132015000,0.000000000,1787761024.177126
docker,decision_tree,20,2,32,5000,1531.869227389,1.288241557,1.157088000,1.657169500,1.722672200,1.823439240,4.643598000,0.000000000,1787761046.538173
docker,decision_tree,20,2,33,5000,1963.867718597,1.008081566,1.041776500,1.096162000,1.116072350,1.233422800,4.346398000,0.000000000,1787761067.562000
docker,decision_tree,20,2,34,5000,1888.047274089,1.047026836,1.029768000,1.498975600,1.599765450,1.679305840,4.684703000,0.000000000,1787761089.075599
docker,decision_tree,20,2,35,5000,2107.055995714,0.939210343,0.919373500,1.065189600,1.084230000,1.114136610,3.232743000,0.000000000,1787761110.219714
docker,decision_tree,20,2,36,5000,1984.530645567,0.997473975,1.033951000,1.087355400,1.105322500,1.210206700,3.777651000,0.000000000,1787761131.378041
docker,decision_tree,20,2,37,5000,1782.082354187,1.109915804,1.067182000,1.361591700,1.611002100,1.699231020,3.542253000,0.000000000,1787761152.866823
docker,decision_tree,20,2,38,5000,1727.395200126,1.142810275,1.073397000,1.642598800,1.684512100,1.807177740,6.835095000,0.000000000,1787761174.791690
docker,decision_tree,20,2,39,5000,1837.310063296,1.076285489,1.052270000,1.444118100,1.614816050,1.688673390,5.165394000,0.000000000,1787761196.191804
docker,decision_tree,20,2,40,5000,1550.203235603,1.272880123,1.136567500,1.667767900,1.709565300,1.834101320,4.787048000,0.000000000,1787761218.320336
docker,decision_tree,20,2,41,5000,1942.908614180,1.019417435,1.047099000,1.092755500,1.109710550,1.274429310,3.661148000,0.000000000,1787761239.882740
docker,decision_tree,20,2,42,5000,1758.916214565,1.123610978,1.069237500,1.593921800,1.635710750,1.733606200,4.695976000,0.000000000,1787761261.097339
docker,decision_tree,20,2,43,5000,1783.212801786,1.109144895,1.063616000,1.444557700,1.621967600,1.730095480,3.633895000,0.000000000,1787761282.715213
docker,decision_tree,20,2,44,5000,1767.709124078,1.118257674,1.055885000,1.622074500,1.654757700,1.781388130,6.724143000,0.000000000,1787761304.562919
docker,decision_tree,20,2,45,5000,1725.656863735,1.145548059,1.079501000,1.592876300,1.644220650,1.724319400,5.520849000,0.000000000,1787761326.079929
docker,decision_tree,20,2,46,5000,2211.956943031,0.894378316,0.929959000,0.989194800,1.003695300,1.041956210,3.713809000,0.000000000,1787761347.229210
docker,decision_tree,20,2,47,5000,2095.684141078,0.944257331,0.948371000,1.069961000,1.086439700,1.118393620,3.835934000,0.000000000,1787761368.066820
docker,decision_tree,20,2,48,5000,1701.036148431,1.161985647,1.075225000,1.611206000,1.642690200,1.739942250,5.228320000,0.000000000,1787761389.869547
docker,decision_tree,20,2,49,5000,1716.691191750,1.151489368,1.075190500,1.588830300,1.638378000,1.741310400,4.760954000,0.000000000,1787761411.743587
docker,decision_tree,20,2,50,5000,1692.467605879,1.167928662,1.076527000,1.620220600,1.651490100,1.746849520,4.951159000,0.000000000,1787761433.631997
docker,decision_tree,20,2,51,5000,2125.578147851,0.930870675,0.916816500,1.062219600,1.082789350,1.138910430,4.041931000,0.000000000,1787761454.242836
docker,decision_tree,20,2,52,5000,1653.972639487,1.194751219,1.092007500,1.627089400,1.669181500,1.810872510,3.871307000,0.000000000,1787761476.144289
docker,decision_tree,20,2,53,5000,1848.855051774,1.069659603,1.057831500,1.363614500,1.614911400,1.707003050,3.620227000,0.000000000,1787761497.199657
docker,decision_tree,20,2,54,5000,2104.474716248,0.940403014,0.963237000,1.075459600,1.094213200,1.138681400,3.665140000,0.000000000,1787761518.111237
docker,decision_tree,20,2,55,5000,2055.417341807,0.962951758,0.976600000,1.084471500,1.099717050,1.166359870,3.529073000,0.000000000,1787761539.021175
docker,decision_tree,20,2,56,5000,1909.760996903,1.034510159,0.984025500,1.602060100,1.659858600,1.806039670,4.512548000,0.000000000,1787761560.539886
docker,decision_tree,20,2,57,5000,1696.362252342,1.165033278,1.080984500,1.603442700,1.642526250,1.786695560,5.573812000,0.000000000,1787761582.153301
docker,decision_tree,20,2,58,5000,1748.681702635,1.129645550,1.069700000,1.606521000,1.640140550,1.756471480,5.735655000,0.000000000,1787761603.897186
docker,decision_tree,20,2,59,5000,2167.611958690,0.912402680,0.913232000,0.991972400,1.042938550,1.146779740,3.984499000,0.000000000,1787761625.079390
docker,decision_tree,20,2,60,5000,1685.952365710,1.172243012,1.081875500,1.635537700,1.673553200,1.795439700,6.948647000,0.000000000,1787761646.776486
docker,decision_tree,20,4,1,5000,3507.885256690,1.128502314,1.098446000,1.320173500,1.736246050,2.032318080,17.553663000,0.000000000,1787761665.219615
docker,decision_tree,20,4,2,5000,3624.781278146,1.092273014,1.085201000,1.250103800,1.396937150,1.967332730,21.503697000,0.000000000,1787761683.799910
docker,decision_tree,20,4,3,5000,4346.963197212,0.906767678,0.929644000,1.084308300,1.115527850,1.169412480,5.847499000,0.000000000,1787761702.079916
docker,decision_tree,20,4,4,5000,3496.268176386,1.132344449,1.098412500,1.324202200,1.775272400,2.080431820,20.517489000,0.000000000,1787761720.619201
docker,decision_tree,20,4,5,5000,4519.107780616,0.874624876,0.905807500,1.049992300,1.102536700,1.187012730,3.625055000,0.000000000,1787761738.340452
docker,decision_tree,20,4,6,5000,3671.646121238,1.077975245,1.077304000,1.268972600,1.454044250,2.060825530,16.855030000,0.000000000,1787761756.798672
docker,decision_tree,20,4,7,5000,3519.791909799,1.125024760,1.085763500,1.314526500,1.733101150,2.054144330,19.798567000,0.000000000,1787761775.419997
docker,decision_tree,20,4,8,5000,3543.255355738,1.117391631,1.087277500,1.274354500,1.672775900,2.040216040,17.708164000,0.000000000,1787761793.844295
docker,decision_tree,20,4,9,5000,3551.284580092,1.115124150,1.090807500,1.211952600,1.379576800,2.018117630,18.972703000,0.000000000,1787761812.320031
docker,decision_tree,20,4,10,5000,3719.415171602,1.064466910,1.072995500,1.215091300,1.300231850,1.966802360,18.524933000,0.000000000,1787761830.697424
