model,policy,concurrency,repetitions,ci_target_met,stop_reason,admission_rate_mean,correctness_rate_mean,successful_requests_total,request_errors_total,mean_latency_ms,p50_latency_ms,p95_latency_ms,p95_ci95_half_width_ms,p95_relative_ci,p99_latency_ms,throughput_rps,throughput_ci95_half_width_rps,throughput_relative_ci,mean_scheduler_decision_ns,selected_backend_mode,selected_backend_wasmtime_reps,selected_backend_docker_reps,backend_audit_status,raw_file
naive_bayes,wasmtime_only,48,60,False,max_repetitions,1.0,1.0,300000,0,5.19412412703,5.01493835,5.469813374166667,0.14739634247729025,0.0269472342828783,7.838324865833337,9153.62432561726,101.42629964252458,0.011080452510889457,192.51206666666667,wasmtime,60,0,recorded,results/raw/evaluation/live_heldout/naive_bayes__wasmtime_only__c48.csv
naive_bayes,wasmtime_only,96,20,True,precision_target_met,1.0,1.0,100000,0,10.29194921677,9.963106625,10.455403935,0.02218611285091681,0.002121975677730409,34.69173408150001,9046.449039688194,19.44034091352884,0.0021489471535451102,189.01273,wasmtime,20,0,recorded,results/raw/evaluation/live_heldout/naive_bayes__wasmtime_only__c96.csv
naive_bayes,wasmtime_only,192,20,True,precision_target_met,1.0,1.0,100000,0,20.97825205932,20.18310045,21.956904015,0.11652244409084915,0.005306870404463494,58.53924735750002,8658.080814327846,35.366405542098356,0.004084785797283409,193.73727,wasmtime,20,0,recorded,results/raw/evaluation/live_heldout/naive_bayes__wasmtime_only__c192.csv
naive_bayes,docker_only,24,20,True,precision_target_met,1.0,1.0,100000,0,4.21593945815,4.2095948,4.50152359,0.032940897458380865,0.007317721833460584,4.822747572500003,5662.413397742556,28.709556876371245,0.005070197963260141,302.90869,docker,0,20,recorded,results/raw/evaluation/live_heldout/naive_bayes__docker_only__c24.csv
naive_bayes,docker_only,48,20,True,precision_target_met,1.0,1.0,100000,0,8.75845465627,8.47037185,9.032933355,0.05076328228491883,0.005619800378225953,22.26677059550034,5429.591636867861,33.57003472872704,0.006182791814541029,302.48437,docker,0,20,recorded,results/raw/evaluation/live_heldout/naive_bayes__docker_only__c48.csv
naive_bayes,docker_only,96,20,True,precision_target_met,1.0,1.0,100000,0,17.57003380804,17.17729305,18.345873285,0.08044770388204339,0.004385057207814645,37.69489676700002,5342.905811124977,21.605168355464222,0.004043711253617466,308.04315,docker,0,20,recorded,results/raw/evaluation/live_heldout/naive_bayes__docker_only__c96.csv
naive_bayes,docker_only,192,20,True,precision_target_met,1.0,1.0,100000,0,36.19470376857,34.7571805,39.03318442,0.26567235154310265,0.006806320198845377,82.30361964100005,5064.825046684498,33.55410427413503,0.006624928593752708,312.83204,docker,0,20,recorded,results/raw/evaluation/live_heldout/naive_bayes__docker_only__c192.csv
naive_bayes,random,24,20,True,precision_target_met,1.0,1.0,100000,0,4.12815454266,4.1493503,4.34622492,0.05820131023186271,0.013391232921250358,4.842875155000003,5785.918403766058,82.89924750426425,0.014327759522205684,294.71035,docker,8,12,recorded,results/raw/evaluation/live_heldout/naive_bayes__random__c24.csv
naive_bayes,random,48,60,False,max_repetitions,1.0,1.0,300000,0,8.277475119383332,8.153801425,8.67857895,0.1806357066396864,0.020813972849747064,16.22192771016682,5827.673618634169,214.52828953728513,0.03681199455839878,288.63878666666665,docker,27,33,recorded,results/raw/evaluation/live_heldout/naive_bayes__random__c48.csv
naive_bayes,random,96,20,True,precision_target_met,1.0,1.0,100000,0,17.49262162447,17.152792175000002,18.266003802500002,0.17920913480373177,0.009811075084699373,40.37199261500001,5368.2442283467835,60.14998396813009,0.011204777839747057,306.72612,docker,8,12,recorded,results/raw/evaluation/live_heldout/naive_bayes__random__c96.csv
naive_bayes,random,192,20,True,precision_target_met,1.0,1.0,100000,0,35.92943587536,34.666993525,38.6971614025,0.2323458219036244,0.006004208409162898,80.13799448300003,5124.463353604915,34.78636334832897,0.006788293904737897,306.51957,docker,8,12,recorded,results/raw/evaluation/live_heldout/naive_bayes__random__c192.csv
naive_bayes,best_static,24,60,False,max_repetitions,1.0,1.0,300000,0,2.75220456704,2.611926125,3.836720624166667,0.017787843203619463,0.004636210176883278,4.132692021666667,8793.766512199687,245.64093889350525,0.027933529796671873,205.35107333333335,wasmtime,60,0,recorded,results/raw/evaluation/live_heldout/naive_bayes__best_static__c24.csv
naive_bayes,best_static,48,60,False,max_repetitions,1.0,1.0,300000,0,5.315035509096667,5.140356533333334,5.5971094,0.20726648951579948,0.037030987730166484,7.9455064803333375,9005.598720015882,188.13546900283288,0.020890945161112076,197.92654333333334,wasmtime,60,0,recorded,results/raw/evaluation/live_heldout/naive_bayes__best_static__c48.csv
naive_bayes,best_static,96,42,True,precision_target_met,1.0,1.0,210000,0,10.38547516782381,10.085271392857143,10.594456382142857,0.25481444004028714,0.024051676730651454,34.83663063238096,8987.384457275282,116.55048371724286,0.012968231666432753,189.07592857142856,wasmtime,42,0,recorded,results/raw/evaluation/live_heldout/naive_bayes__best_static__c96.csv
naive_bayes,best_static,192,20,True,precision_target_met,1.0,1.0,100000,0,20.96358912004,20.15863205,21.7955141325,0.14189548912034192,0.006510307041060204,59.08579474750001,8665.319575650916,66.89786989335757,0.007720184963672546,194.18914,wasmtime,20,0,recorded,results/raw/evaluation/live_heldout/naive_bayes__best_static__c192.csv
decision_tree,comet,24,21,True,precision_target_met,1.0,1.0,105000,0,2.6172975546761905,2.470063357142857,3.8127701595238097,0.013158940550432912,0.003451280827291299,4.001556611904762,9135.113821158066,207.7051187613344,0.022737003920001893,194.90769523809524,wasmtime,21,0,recorded,results/raw/evaluation/live_heldout/decision_tree__comet__c24.csv
decision_tree,comet,48,56,True,precision_target_met,1.0,1.0,280000,0,5.186424825278571,5.011173330357143,5.409166052678572,0.13058310779418114,0.024141079516225523,7.816962011785718,9175.30803901829,115.7663073646152,0.012617157579049694,191.76895357142857,wasmtime,56,0,recorded,results/raw/evaluation/live_heldout/decision_tree__comet__c48.csv
